1	0.4990028	0.0703279	0.19141740000000007
2	1.0644605	0.1940280000000001	0.6912589000000002
3	1.6415281	0.3619462000000002	1.1015952999999996
4	2.2687436000000005	0.584007999999999	1.9397203000000012
5	2.8657462000000002	0.8482259999999986	2.7436869
6	3.489334300000003	1.1409900999999998	3.6521416
7	4.0710701	1.4924035000000018	4.819994000000001
8	4.621673700000002	1.935235899999995	5.897918099999998
9	5.305895400000004	2.389616199999999	7.029854499999999
10	6.135591499999997	2.9367610999999982	8.413009800000012
